TS ID,TS Name,TS Location,Limits Number,Limits Version,Job Order,Programming Lot,Lot Number,Product Number,Product Expiry,Product Firmware Description,Software Number,Software Version
EQ1000004-6,CEQ0175,EPL-AR1-Line1,D1012493,1.9,6171-ASM-00000508,21194-345,21194-345,M1000226,2022-09-30,F1000227 COVID Ag,D1012492,1.3.7902.16339

Team Lead,Operator,Start,Finish,Serial,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time,Serial Test,Time,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time,Program Test,Time,Batch Test,Time,Bluetooth Test,RSSI,MAC,Time,LED Test,CurrentBase,CurrentG,CurrentR,Time,Button Test,Time,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time
RKAUL,MPAGTAMA,2021-09-21T15:16:59.0717730+10:00,2021-09-21T15:17:14.3872432+10:00,67605382,682823606,1,True,15315,True,EE:45:B0:3C:38:93,585,True,31,True,2,3085,2995,5650,4669,6719,3131,9169,2021,116,6985,7904,1377,True,6848,True,2340,True,-52,D8:26:EE:FA:75:05,2663,True,3016,4735,5000,161,True,681,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,MPAGTAMA,2021-09-21T15:17:45.2361209+10:00,2021-09-21T15:17:54.5654172+10:00,4294967295,682314450,3,False,9329,False,E6:3C:A2:17:F1:AB,9329
RKAUL,MPAGTAMA,2021-09-21T15:17:41.3600799+10:00,2021-09-21T15:17:57.2094567+10:00,67605383,682823606,1,True,15849,True,EE:45:B0:3C:38:93,1224,True,722,True,2,3061,2929,5650,4616,4876,3050,6476,2037,261,7406,7711,76,True,6699,True,2329,True,-51,E3:82:77:4F:1F:99,3277,True,3164,4796,4957,192,True,699,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,614
RKAUL,MPAGTAMA,2021-09-21T15:17:53.2735338+10:00,2021-09-21T15:18:10.5445476+10:00,67605384,682386318,4,False,17271,True,CA:0C:B6:DC:41:94,495,True,4,True,2,3082,2983,5688,4723,5345,3216,9829,2074,810,7317,8286,13,True,6745,False,10011
RKAUL,MPAGTAMA,2021-09-21T15:17:59.1774919+10:00,2021-09-21T15:18:14.0485434+10:00,67605385,682314450,3,True,14871,True,E6:3C:A2:17:F1:AB,388,True,237,True,2,3071,2936,5661,4594,8462,3200,11952,2074,613,7894,8430,1413,True,6864,True,2388,True,-55,F2:B7:EA:C4:01:84,1788,True,3157,4930,5189,490,True,683,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,MPAGTAMA,2021-09-21T15:18:02.2744462+10:00,2021-09-21T15:18:16.3454048+10:00,67605386,682823606,1,True,14070,True,E6:3C:A2:17:F1:AB,527,True,184,True,2,3068,2932,5624,4530,5663,3141,9676,2058,352,7564,7764,1368,True,6758,True,2330,True,-50,E2:8E:EC:C3:C0:82,979,True,2980,4686,4936,343,True,679,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,888
RKAUL,MPAGTAMA,2021-09-21T15:18:25.1459635+10:00,2021-09-21T15:18:30.5610289+10:00,67605388,682823606,1,True,5415,True,CA:0C:B6:DC:41:94,2221,True,5,True,2,3085,2983,5693,4728,5311,3216,9958,2101,870,7322,8287,9,True,19,True,51,True,-52,CA:0C:B6:DC:41:94,1414,True,3062,4805,5079,393,True,680,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,614
RKAUL,MPAGTAMA,2021-09-21T15:18:21.2773132+10:00,2021-09-21T15:18:35.9404869+10:00,67605387,682532557,2,True,14663,True,EE:45:B0:3C:38:93,972,True,133,True,2,3032,2946,5607,4669,9571,3200,8235,2053,649,7003,7486,797,True,6780,True,2422,True,-55,C8:26:86:5F:03:08,1759,True,3128,4702,5014,471,True,691,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,623
RKAUL,MPAGTAMA,2021-09-21T15:18:27.5146919+10:00,2021-09-21T15:18:42.4437747+10:00,67605389,682314450,3,True,14929,True,E6:3C:A2:17:F1:AB,1863,True,47,True,2,3057,2964,5656,4685,8598,3195,4817,2053,442,6963,7395,16,True,7172,True,2356,True,-55,E6:3C:A2:17:F1:AB,1726,True,3155,4786,5000,445,True,683,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,MPAGTAMA,2021-09-21T15:18:41.7595675+10:00,2021-09-21T15:18:56.3399030+10:00,67605390,682532557,2,True,14580,True,F3:DC:F2:94:4E:C7,512,True,201,True,2,3087,2970,5666,4658,3224,3211,5541,2037,398,6965,7017,1357,True,6816,True,2311,True,-56,D1:E6:77:46:65:65,1357,True,3094,4748,5036,433,True,689,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,889
RKAUL,MPAGTAMA,2021-09-21T15:18:42.1122551+10:00,2021-09-21T15:18:56.4854851+10:00,67605391,682823606,1,True,14373,True,F3:DC:F2:94:4E:C7,316,True,252,True,2,3060,2934,5634,4600,8380,3184,8933,2037,423,7288,7488,1450,True,6810,True,2509,True,-53,E3:34:B0:E0:16:D8,1544,True,3128,4722,5020,150,True,690,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,MPAGTAMA,2021-09-21T15:18:45.1753145+10:00,2021-09-21T15:19:00.2385723+10:00,67605392,682314450,3,True,15063,True,F4:EA:DE:12:08:E7,718,True,135,True,2,3075,2956,5704,4648,4654,3248,7196,2064,644,7341,8596,1368,True,6776,True,2332,True,-54,C7:A7:92:19:B6:1D,1982,True,3089,5005,5293,449,True,677,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,MPAGTAMA,2021-09-21T15:19:04.2065889+10:00,2021-09-21T15:19:19.0019903+10:00,67605394,682823606,1,True,14795,True,EE:45:B0:3C:38:93,408,True,234,True,2,3075,2973,5666,4701,6729,3131,9810,2031,322,7316,7430,1366,True,6821,True,2333,True,-52,F3:EB:79:6E:B2:23,1919,True,3121,4752,4937,414,True,679,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,610
RKAUL,MPAGTAMA,2021-09-21T15:19:07.2645119+10:00,2021-09-21T15:19:22.3085933+10:00,67605395,682314450,3,True,15044,True,C7:8E:40:FE:90:33,598,True,118,True,2,3081,2976,5613,4685,5835,3168,9786,2026,262,8176,8739,1449,True,6787,True,2417,True,-53,E6:8A:81:4A:BA:7D,2120,True,3142,4931,5090,212,True,688,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,642
RKAUL,MPAGTAMA,2021-09-21T15:19:04.0442380+10:00,2021-09-21T15:19:22.7504187+10:00,67605393,682532557,2,False,18706,True,EE:45:B0:3C:38:93,416,True,139,True,2,3042,2914,5532,4530,7789,3141,10003,2015,14,9492,8958,1368,True,6772,False,10001
RKAUL,MPAGTAMA,2021-09-21T15:19:28.7993695+10:00,2021-09-21T15:19:43.1627040+10:00,67605396,682823606,1,True,14363,True,EE:45:B0:3C:38:93,660,True,60,True,2,3127,2984,5790,4744,5426,3152,9175,2096,638,7314,7763,1417,True,6841,True,2332,True,-52,D0:E4:2E:5A:8B:9E,1530,True,3055,4796,4950,213,True,682,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,MPAGTAMA,2021-09-21T15:19:30.7404863+10:00,2021-09-21T15:19:46.6450034+10:00,67605397,682314450,3,True,15904,True,EE:45:B0:3C:38:93,437,True,173,True,2,3043,2935,5597,4578,8217,3173,6693,2058,325,7677,8541,1393,True,6830,True,2405,True,-54,C1:ED:B7:15:C6:FD,2886,True,3178,4891,5202,468,True,684,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,618
RKAUL,MPAGTAMA,2021-09-21T15:19:35.2828798+10:00,2021-09-21T15:19:52.2538635+10:00,67605398,682386318,4,False,16970,True,D5:A3:74:AB:5E:AC,150,True,45,True,2,3116,3020,5709,4809,8528,3195,9024,2085,509,7517,7579,16,True,6747,False,10009
RKAUL,MPAGTAMA,2021-09-21T15:19:40.4360732+10:00,2021-09-21T15:19:55.2718920+10:00,67605399,682532557,2,True,14835,True,EE:45:B0:3C:38:93,601,True,303,True,2,3107,3012,5704,4744,6667,3173,9642,2026,206,7584,7916,1092,True,6783,True,2431,True,-54,C5:EF:61:6E:2D:7C,1777,True,3073,4702,4991,486,True,702,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,642
RKAUL,MPAGTAMA,2021-09-21T15:20:04.7654341+10:00,2021-09-21T15:20:20.1228605+10:00,67605401,682823606,1,True,15357,True,EE:45:B0:3C:38:93,440,True,254,True,2,3113,3011,5763,4787,4839,3179,9140,2080,399,7362,7538,1448,True,6760,True,2494,True,-53,C5:A5:65:14:EC:4B,2385,True,3057,4796,5073,240,True,684,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,MPAGTAMA,2021-09-21T15:20:04.4994697+10:00,2021-09-21T15:20:20.3264124+10:00,67605400,682532557,2,True,15826,True,EE:45:B0:3C:38:93,513,True,149,True,2,3089,2960,5650,4632,4542,3184,9181,2053,267,6792,7280,1367,True,6805,True,2332,True,-55,F0:18:BB:D2:4E:5D,2735,True,3019,4666,4961,605,True,685,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,MPAGTAMA,2021-09-21T15:20:06.3940615+10:00,2021-09-21T15:20:20.7017130+10:00,67605402,682314450,3,True,14307,True,EE:45:B0:3C:38:93,492,True,78,True,2,3103,2993,5715,4701,7589,3206,7723,2026,458,7174,7504,1447,True,6812,True,2436,True,-54,E4:AD:29:1E:64:FD,1325,True,3076,4932,5200,373,True,686,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,645
RKAUL,MPAGTAMA,2021-09-21T15:20:10.6591692+10:00,2021-09-21T15:20:25.2114713+10:00,67605403,682386318,4,True,14552,True,EE:45:B0:3C:38:93,750,True,105,True,2,3145,2998,5768,4830,4280,3189,7404,2074,387,7297,7684,753,True,6787,True,2320,True,-53,C5:2B:6F:60:EB:17,2326,True,3108,4834,5136,192,True,683,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,623
RKAUL,MPAGTAMA,2021-09-21T15:20:26.1551499+10:00,2021-09-21T15:20:41.1711465+10:00,67605405,682823606,1,True,15015,True,EE:45:B0:3C:38:93,709,True,318,True,2,3079,2970,5602,4696,8064,3082,5935,2026,142,6943,7508,1092,True,6777,True,2434,True,-54,CD:7F:70:AA:88:06,1705,True,3116,4764,5053,628,True,703,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,MPAGTAMA,2021-09-21T15:20:25.9222967+10:00,2021-09-21T15:20:41.2100428+10:00,67605404,682532557,2,True,15287,True,EE:45:B0:3C:38:93,502,True,120,True,2,3107,3020,5683,4787,6049,3200,10203,2026,310,7713,7851,1372,True,6797,True,2337,True,-56,CD:82:C4:0D:D6:9C,2475,True,3069,4645,4834,375,True,681,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,MPAGTAMA,2021-09-21T15:20:27.5428490+10:00,2021-09-21T15:20:43.1064773+10:00,67605406,682314450,3,True,15563,True,EE:45:B0:3C:38:93,748,True,185,True,2,3097,2988,5683,4744,5059,3168,6016,2064,434,7457,7394,1092,True,6778,True,2429,True,-56,FB:BB:B7:E4:14:3C,2522,True,3083,4906,5218,180,True,685,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,937
RKAUL,MPAGTAMA,2021-09-21T15:20:30.0716461+10:00,2021-09-21T15:20:44.6227879+10:00,67605407,682386318,4,True,14551,True,EE:45:B0:3C:38:93,1000,True,630,True,2,3101,3006,5688,4760,5339,3168,6168,2031,390,7740,7799,76,True,6745,True,2333,True,-51,EB:5E:E7:71:F9:AF,1818,True,3042,4781,5045,647,True,682,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,MPAGTAMA,2021-09-21T15:20:48.8503407+10:00,2021-09-21T15:20:54.5434207+10:00,67605409,682823606,1,True,5693,True,F3:DC:F2:94:4E:C7,2330,True,5,True,2,3067,2954,5597,4626,7937,3206,10087,2048,420,9547,9007,387,True,17,True,53,True,-53,F3:DC:F2:94:4E:C7,1101,True,3183,4734,4931,491,True,679,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,MPAGTAMA,2021-09-21T15:20:49.1624171+10:00,2021-09-21T15:21:04.1682660+10:00,67605408,682532557,2,True,15005,True,EE:45:B0:3C:38:93,575,True,80,True,2,3107,3002,5715,4739,7338,3168,8903,2031,500,8317,7750,1448,True,6800,True,2423,True,-56,F0:4C:DB:29:D4:D6,1833,True,3121,4684,4998,509,True,686,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,642
RKAUL,MPAGTAMA,2021-09-21T15:20:51.5733675+10:00,2021-09-21T15:21:08.3011091+10:00,67605410,682314450,3,True,16727,True,EE:45:B0:3C:38:93,522,True,166,True,2,3091,2993,5725,4760,5979,3200,7321,1978,194,9340,8396,1368,True,6837,True,2340,True,-53,EC:C3:0C:40:C3:56,3756,True,3076,4924,5204,438,True,681,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,MPAGTAMA,2021-09-21T15:20:54.0012874+10:00,2021-09-21T15:21:11.3255578+10:00,67605411,682386318,4,False,17324,True,EE:45:B0:3C:38:93,486,True,4,True,2,3107,3005,5683,4707,4222,3131,6479,2005,63,7321,7865,16,True,6807,False,10006
RKAUL,MPAGTAMA,2021-09-21T15:20:59.2068797+10:00,2021-09-21T15:21:13.2960638+10:00,67605412,682823606,1,True,14089,True,EE:45:B0:3C:38:93,568,True,293,True,2,3076,2983,5624,4712,6728,3195,7773,2026,189,6698,6646,1032,True,6769,True,2337,True,-52,F1:58:EE:F0:43:5A,1632,True,3008,4865,4993,153,True,682,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,MPAGTAMA,2021-09-21T15:21:07.7648757+10:00,2021-09-21T15:21:24.6888759+10:00,67605413,682532557,2,False,16924,True,EE:45:B0:3C:38:93,488,True,121,True,2,3119,3017,5790,4803,7061,3206,9670,2090,660,6123,6927,1368,True,6796,True,2342,True,-55,D7:B1:90:F9:19:37,1920,True,3076,4840,5079,409,True,682,False
RKAUL,MPAGTAMA,2021-09-21T15:21:23.2410330+10:00,2021-09-21T15:21:37.6406163+10:00,67605414,682314450,3,True,14399,True,EE:45:B0:3C:38:93,948,True,123,True,2,3095,2975,5725,4712,7062,3200,8623,2096,425,7987,7782,1026,True,6831,True,2326,True,-54,CA:7F:E8:B8:AD:34,1691,True,3119,4918,5200,152,True,683,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,611
RKAUL,MPAGTAMA,2021-09-21T15:21:23.5160278+10:00,2021-09-21T15:21:42.8141883+10:00,4294967295,682823606,1,False,19298,False,,19297
RKAUL,MPAGTAMA,2021-09-21T15:21:30.5076342+10:00,2021-09-21T15:21:44.7476822+10:00,67605416,682386318,4,True,14240,True,EE:45:B0:3C:38:93,948,True,47,True,2,3118,3013,5715,4755,6200,3131,9246,2005,171,7068,7030,1053,True,6762,True,2390,True,-53,C7:26:93:D5:35:79,1466,True,2964,4775,4936,271,True,683,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,MPAGTAMA,2021-09-21T15:21:30.7380094+10:00,2021-09-21T15:21:45.0037579+10:00,67605415,682532557,2,True,14265,True,EE:45:B0:3C:38:93,422,True,201,True,2,3099,2974,5704,4648,10634,3098,6052,2058,371,8021,7360,1448,True,6803,True,2425,True,-55,C3:46:86:D3:5F:C7,903,True,3023,4700,4971,427,True,689,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,938
RKAUL,MPAGTAMA,2021-09-21T15:21:43.7240192+10:00,2021-09-21T15:21:58.6466964+10:00,67605417,682314450,3,True,14922,True,CA:FE:61:0B:9D:E1,456,True,246,True,2,3116,3001,5741,4798,6191,3227,10204,2107,771,7090,8150,1368,True,6803,True,2398,True,-54,D7:1F:E6:C7:E7:62,1691,True,3150,4919,5210,663,True,679,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,610
RKAUL,MPAGTAMA,2021-09-21T15:21:52.6093702+10:00,2021-09-21T15:22:07.0047801+10:00,67605418,682532557,2,True,14395,True,EE:45:B0:3C:38:93,433,True,231,True,2,3103,2982,5720,4723,10445,3200,9271,2042,483,7079,7279,1448,True,6782,True,2473,True,-52,F9:62:76:D5:9C:D1,1571,True,2989,4753,5039,149,True,682,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,618
RKAUL,MPAGTAMA,2021-09-21T15:21:55.0623317+10:00,2021-09-21T15:22:08.8123481+10:00,67605419,682386318,4,True,13750,True,CA:FE:61:0B:9D:E1,645,True,282,True,2,3091,2999,5672,4782,8106,3152,11140,2026,395,7865,7560,1033,True,6829,True,2335,True,-51,F3:61:38:07:E5:93,997,True,3130,4809,5073,324,True,682,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,615
RKAUL,MPAGTAMA,2021-09-21T15:21:49.7991932+10:00,2021-09-21T15:22:09.1308485+10:00,4294967295,682823606,1,False,19331,False,,19331
RKAUL,MPAGTAMA,2021-09-21T15:22:02.5981484+10:00,2021-09-21T15:22:17.6014997+10:00,67605420,682314450,3,True,15003,True,CA:FE:61:0B:9D:E1,499,True,245,True,2,3078,2945,5666,4664,10060,3141,7115,2048,99,7016,6993,1432,True,6765,True,2434,True,-53,C3:91:8C:AF:D5:9C,1823,True,3125,4958,5430,500,True,684,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,611
RKAUL,MPAGTAMA,2021-09-21T15:22:11.4484116+10:00,2021-09-21T15:22:25.2491066+10:00,67605421,682532557,2,True,13800,True,EE:45:B0:3C:38:93,353,True,213,True,2,3113,3000,5683,4712,7838,3152,8308,2048,321,7644,8665,1447,True,6772,True,2416,True,-54,DA:DD:1E:CD:21:32,1038,True,3135,4679,4861,225,True,686,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,641
RKAUL,MPAGTAMA,2021-09-21T15:22:13.8108813+10:00,2021-09-21T15:22:27.9688643+10:00,67605422,682386318,4,True,14157,True,EE:45:B0:3C:38:93,380,True,197,True,2,3088,2981,5704,4648,8776,3136,8111,2021,196,7838,7952,1368,True,6812,True,2317,True,-52,DD:24:B9:14:24:DD,1490,True,3035,4820,5097,297,True,676,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,611
RKAUL,MPAGTAMA,2021-09-21T15:22:17.2505240+10:00,2021-09-21T15:22:36.5281746+10:00,4294967295,682823606,1,False,19277,False,,19277
RKAUL,MPAGTAMA,2021-09-21T15:22:23.2173608+10:00,2021-09-21T15:22:37.9209157+10:00,67605423,682314450,3,True,14703,True,CA:FE:61:0B:9D:E1,316,True,244,True,2,3097,2980,5634,4669,8960,3120,7804,2010,251,7949,7175,1367,True,6804,True,2324,True,-56,F1:2A:13:BE:C9:B5,1993,True,3103,4868,5002,348,True,679,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,MPAGTAMA,2021-09-21T15:22:30.3745070+10:00,2021-09-21T15:22:44.2947719+10:00,67605424,682532557,2,True,13920,True,CA:FE:61:0B:9D:E1,480,True,246,True,2,3097,3010,5688,4755,8666,3200,9027,2064,516,7663,7742,1367,True,6762,True,2334,True,-56,DA:F8:3E:44:0E:D6,1221,True,3008,4747,5059,204,True,680,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,611
RKAUL,MPAGTAMA,2021-09-21T15:22:32.9978922+10:00,2021-09-21T15:22:47.9195747+10:00,67605425,682386318,4,True,14921,True,CA:FE:61:0B:9D:E1,379,True,230,True,2,3111,2997,5693,4734,4716,3168,7555,2096,423,7400,7307,1447,True,6825,True,2432,True,-52,F9:12:F1:82:C4:C4,1641,True,3057,4810,5112,626,True,690,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,MPAGTAMA,2021-09-21T15:22:42.1283802+10:00,2021-09-21T15:22:57.1007482+10:00,67605426,682823606,1,True,14972,True,CA:FE:61:0B:9D:E1,517,True,187,True,2,3107,2959,5650,4632,4003,3125,7972,2021,83,6673,7288,1448,True,6766,True,2429,True,-54,D7:80:8F:DE:F8:63,1774,True,3032,4912,5212,492,True,705,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,644
RKAUL,MPAGTAMA,2021-09-21T15:22:44.8449548+10:00,2021-09-21T15:22:59.1558072+10:00,67605427,682314450,3,True,14310,True,EE:45:B0:3C:38:93,350,True,246,True,2,3113,2997,5704,4696,5464,3152,7138,2031,95,8117,7579,1439,True,6828,True,2469,True,-55,EC:4D:25:7F:44:C5,1328,True,3132,4941,5084,327,True,684,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,632
RKAUL,MPAGTAMA,2021-09-21T15:22:50.1392746+10:00,2021-09-21T15:23:04.1791073+10:00,67605428,682532557,2,True,14039,True,EE:45:B0:3C:38:93,270,True,161,True,2,3085,2981,5607,4621,3854,3114,8802,2048,102,7657,7559,1388,True,6769,True,2326,True,-55,FC:17:09:21:73:64,1434,True,3101,4702,5020,387,True,682,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,MPAGTAMA,2021-09-21T15:22:52.9620072+10:00,2021-09-21T15:23:06.6449299+10:00,67605429,682386318,4,True,13682,True,CA:FE:61:0B:9D:E1,837,True,97,True,2,3111,3001,5715,4760,8080,3195,5355,2080,411,7301,7530,1028,True,6750,True,2402,True,-52,D0:7A:5E:20:03:84,1035,True,3003,4861,4963,231,True,680,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,MPAGTAMA,2021-09-21T15:23:00.7999021+10:00,2021-09-21T15:23:15.7239416+10:00,67605430,682823606,1,True,14924,True,CA:FE:61:0B:9D:E1,771,True,205,True,2,3132,3031,5720,4776,4497,3189,6885,2048,251,8030,8403,1092,True,6767,True,2414,True,-52,CD:72:22:7F:C8:F4,1997,True,3117,4918,5227,336,True,690,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,MPAGTAMA,2021-09-21T15:23:03.3466605+10:00,2021-09-21T15:23:17.6316240+10:00,67605431,682314450,3,True,14284,True,EE:45:B0:3C:38:93,734,True,600,True,2,3136,3025,5779,4787,5434,3211,11193,2112,741,7659,6903,752,True,6785,True,2333,True,-54,F3:B1:A8:5A:24:E0,1438,True,3066,4944,5207,334,True,688,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,MPAGTAMA,2021-09-21T15:23:07.9557634+10:00,2021-09-21T15:23:22.5818425+10:00,67605432,682532557,2,True,14626,True,EE:45:B0:3C:38:93,298,True,247,True,2,3076,2906,5645,4573,6536,3179,8000,2048,225,7225,7919,1368,True,6745,True,2328,True,-55,E6:7D:D8:75:7F:4B,2060,True,3075,4707,4878,274,True,687,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,611
RKAUL,MPAGTAMA,2021-09-21T15:23:10.8141909+10:00,2021-09-21T15:23:26.7907710+10:00,67605433,682386318,4,True,15976,True,EE:45:B0:3C:38:93,312,True,248,True,2,3070,2952,5581,4621,5165,3114,7840,2064,38,6799,7192,1367,True,6794,True,2327,True,-52,D4:59:38:BC:B1:63,2889,True,3101,4775,4904,444,True,694,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,889
RKAUL,MPAGTAMA,2021-09-21T15:23:21.6234917+10:00,2021-09-21T15:23:30.8954794+10:00,4294967295,682314450,3,False,9271,False,EE:45:B0:3C:38:93,9271
RKAUL,MPAGTAMA,2021-09-21T15:23:19.2374625+10:00,2021-09-21T15:23:34.3503359+10:00,67605434,682823606,1,True,15112,True,CA:FE:61:0B:9D:E1,584,True,98,True,2,3107,3006,5715,4750,6002,3195,10451,2048,450,8689,9287,1448,True,6801,True,2414,True,-52,CC:99:4D:40:69:92,2248,True,3082,4780,5025,184,True,684,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,MPAGTAMA,2021-09-21T15:23:25.7338453+10:00,2021-09-21T15:23:39.9699241+10:00,67605435,682532557,2,True,14236,True,EE:45:B0:3C:38:93,394,True,247,True,2,3082,2927,5661,4514,8021,3157,7188,2015,52,6687,7516,1367,True,6736,True,2330,True,-56,DB:9C:B2:7D:55:AF,1695,True,3042,4763,5013,156,True,691,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,MPAGTAMA,2021-09-21T15:23:29.4543144+10:00,2021-09-21T15:23:49.0156566+10:00,67605436,682386318,4,False,19561,True,D6:13:C5:F8:55:1F,926,True,156,True,2,3071,2945,5656,4680,9445,3281,8655,2182,872,7226,8262,1090,False,17386
RKAUL,MPAGTAMA,2021-09-21T15:23:34.7220380+10:00,2021-09-21T15:23:53.9982162+10:00,4294967295,682314450,3,False,19276,False,,19276
RKAUL,MPAGTAMA,2021-09-21T15:23:41.5630773+10:00,2021-09-21T15:23:54.1458277+10:00,67605437,682823606,1,True,12582,True,E2:82:C5:3E:13:FA,362,True,4,True,2,3072,2981,5586,4648,6812,3173,7340,2031,252,8665,7964,420,True,6780,True,2411,True,-52,E2:82:C5:3E:13:FA,820,True,3032,4766,5005,464,True,703,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,611
